date,asset,asset_class,signal,confidence,linreg_prob,logreg_prob,gbt_prob,ensemble_prob,trained_date,model_accuracy
2026-03-18,cardano,crypto,HOLD,0.00,85.0000,49.4000,47.1000,60.5000,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-18,dogecoin,crypto,SELL,1.30,34.4000,22.0000,49.0000,35.1333,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-18,solana,crypto,HOLD,0.00,16.2000,22.4000,48.3000,28.9667,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-18,USDINR=X,fx,HOLD,13.80,50.9000,40.6000,38.8000,43.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-18,USDPHP=X,fx,HOLD,5.30,55.5000,24.8000,58.6000,46.3000,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-18,USDMYR=X,fx,HOLD,1.40,50.1000,43.6000,52.9000,48.8667,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-18,USDIDR=X,fx,HOLD,10.70,85.0000,16.1000,60.8000,53.9667,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-18,USDTHB=X,fx,SELL,14.90,51.5000,17.3000,54.4000,41.0667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-18,USDTWD=X,fx,HOLD,6.00,51.7000,57.6000,50.5000,53.2667,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-18,USDHKD=X,fx,HOLD,13.80,50.0000,24.5000,52.0000,42.1667,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-18,USDKRW=X,fx,BUY,21.20,85.0000,84.0000,35.6000,68.2000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-18,USDMXN=X,fx,SELL,17.40,50.6000,15.0000,53.9000,39.8333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-18,USDSGD=X,fx,SELL,15.60,50.0000,16.4000,56.2000,40.8667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,EURGBP=X,fx,BUY,18.20,50.0000,77.3000,66.2000,64.5000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-18,NZDUSD=X,fx,BUY,15.20,50.0000,76.9000,47.5000,58.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,USDCAD=X,fx,HOLD,3.00,50.1000,32.7000,67.1000,49.9667,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-18,USDCHF=X,fx,HOLD,6.40,50.0000,27.6000,59.6000,45.7333,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-18,AUDUSD=X,fx,SELL,11.40,50.0000,40.7000,42.3000,44.3333,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-18,USDJPY=X,fx,BUY,11.60,53.2000,69.7000,47.0000,56.6333,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-18,GBPUSD=X,fx,BUY,12.80,50.0000,61.3000,57.6000,56.3000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-18,EURUSD=X,fx,SELL,14.20,50.0000,30.9000,46.7000,42.5333,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-18,cardano,crypto,HOLD,0.00,85.0000,49.4000,47.1000,60.5000,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-18,dogecoin,crypto,SELL,1.30,34.4000,22.0000,49.0000,35.1333,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-18,solana,crypto,HOLD,0.00,16.2000,22.4000,48.3000,28.9667,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-18,USDINR=X,fx,HOLD,13.80,50.9000,40.6000,38.8000,43.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-18,USDPHP=X,fx,HOLD,5.20,55.5000,24.8000,58.6000,46.3000,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-18,USDMYR=X,fx,HOLD,1.40,50.1000,43.6000,52.9000,48.8667,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-18,USDIDR=X,fx,HOLD,10.60,85.0000,16.1000,60.8000,53.9667,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-18,USDTHB=X,fx,SELL,15.00,51.5000,17.3000,54.4000,41.0667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-18,USDTWD=X,fx,HOLD,6.00,51.6000,57.6000,50.5000,53.2333,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-18,USDHKD=X,fx,HOLD,13.80,50.0000,24.6000,52.0000,42.2000,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-18,USDKRW=X,fx,BUY,21.20,85.0000,84.0000,35.6000,68.2000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-18,USDMXN=X,fx,SELL,17.40,50.6000,15.0000,53.9000,39.8333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-18,USDSGD=X,fx,SELL,15.60,50.0000,16.4000,56.2000,40.8667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,EURGBP=X,fx,BUY,18.20,50.0000,77.3000,66.2000,64.5000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-18,NZDUSD=X,fx,BUY,15.20,50.0000,76.9000,47.5000,58.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,USDCAD=X,fx,HOLD,3.00,50.1000,32.7000,67.1000,49.9667,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-18,USDCHF=X,fx,HOLD,6.40,50.0000,27.6000,59.6000,45.7333,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-18,AUDUSD=X,fx,SELL,11.50,50.0000,40.6000,42.3000,44.3000,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-18,USDJPY=X,fx,BUY,11.60,53.2000,69.8000,47.0000,56.6667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-18,GBPUSD=X,fx,BUY,12.80,50.0000,61.3000,57.6000,56.3000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-18,EURUSD=X,fx,SELL,14.30,50.0000,30.9000,46.7000,42.5333,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-18,cardano,crypto,HOLD,0.00,85.0000,49.4000,47.1000,60.5000,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-18,dogecoin,crypto,SELL,1.30,34.4000,22.0000,49.0000,35.1333,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-18,solana,crypto,HOLD,0.00,16.2000,22.4000,48.3000,28.9667,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-18,USDINR=X,fx,HOLD,13.90,50.9000,40.5000,38.8000,43.4000,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-18,USDPHP=X,fx,HOLD,5.30,55.5000,24.8000,58.6000,46.3000,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-18,USDMYR=X,fx,HOLD,1.40,50.1000,43.6000,52.9000,48.8667,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-18,USDIDR=X,fx,HOLD,10.60,85.0000,16.1000,60.8000,53.9667,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-18,USDTHB=X,fx,SELL,15.00,51.5000,17.3000,54.4000,41.0667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-18,USDTWD=X,fx,HOLD,6.00,51.6000,57.6000,50.5000,53.2333,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-18,USDHKD=X,fx,HOLD,13.70,50.0000,24.7000,52.0000,42.2333,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-18,USDKRW=X,fx,BUY,21.20,85.0000,84.0000,35.6000,68.2000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-18,USDMXN=X,fx,SELL,17.40,50.6000,15.0000,53.9000,39.8333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-18,USDSGD=X,fx,SELL,15.60,50.0000,16.4000,56.2000,40.8667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,EURGBP=X,fx,BUY,18.20,50.0000,77.3000,66.2000,64.5000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-18,NZDUSD=X,fx,BUY,15.20,50.0000,76.9000,47.5000,58.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,USDCAD=X,fx,HOLD,3.00,50.1000,32.7000,67.1000,49.9667,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-18,USDCHF=X,fx,HOLD,6.40,50.0000,27.7000,59.6000,45.7667,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-18,AUDUSD=X,fx,SELL,11.50,50.0000,40.6000,42.3000,44.3000,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-18,USDJPY=X,fx,BUY,11.60,53.2000,69.8000,47.0000,56.6667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-18,GBPUSD=X,fx,BUY,12.80,50.0000,61.3000,57.6000,56.3000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-18,EURUSD=X,fx,SELL,14.20,50.0000,30.9000,46.7000,42.5333,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-18,cardano,crypto,HOLD,0.00,85.0000,49.4000,47.1000,60.5000,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-18,dogecoin,crypto,SELL,1.30,34.4000,22.0000,49.0000,35.1333,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-18,solana,crypto,HOLD,0.00,16.2000,22.4000,48.3000,28.9667,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-18,USDINR=X,fx,HOLD,13.80,50.9000,40.6000,38.8000,43.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-18,USDPHP=X,fx,HOLD,5.20,55.5000,24.8000,58.6000,46.3000,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-18,USDMYR=X,fx,HOLD,1.40,50.1000,43.6000,52.9000,48.8667,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-18,USDIDR=X,fx,HOLD,10.60,85.0000,16.1000,60.8000,53.9667,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-18,USDTHB=X,fx,SELL,15.00,51.5000,17.3000,54.4000,41.0667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-18,USDTWD=X,fx,HOLD,6.00,51.7000,57.6000,50.5000,53.2667,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-18,USDHKD=X,fx,HOLD,13.90,50.0000,24.4000,52.0000,42.1333,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-18,USDKRW=X,fx,BUY,21.20,85.0000,84.0000,35.6000,68.2000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-18,USDMXN=X,fx,SELL,17.40,50.6000,15.0000,53.9000,39.8333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-18,USDSGD=X,fx,SELL,15.60,50.0000,16.4000,56.2000,40.8667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,EURGBP=X,fx,BUY,18.20,50.0000,77.3000,66.2000,64.5000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-18,NZDUSD=X,fx,BUY,15.20,50.0000,76.9000,47.5000,58.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,USDCAD=X,fx,HOLD,2.90,50.1000,32.6000,67.1000,49.9333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-18,USDCHF=X,fx,HOLD,6.40,50.0000,27.7000,59.6000,45.7667,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-18,AUDUSD=X,fx,SELL,11.50,50.0000,40.6000,42.3000,44.3000,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-18,USDJPY=X,fx,BUY,11.60,53.2000,69.8000,47.0000,56.6667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-18,GBPUSD=X,fx,BUY,12.80,50.0000,61.3000,57.6000,56.3000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-18,EURUSD=X,fx,SELL,14.20,50.0000,30.9000,46.7000,42.5333,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-18,cardano,crypto,HOLD,0.00,85.0000,49.4000,47.1000,60.5000,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-18,dogecoin,crypto,SELL,1.30,34.4000,22.0000,49.0000,35.1333,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-18,solana,crypto,HOLD,0.00,16.2000,22.4000,48.3000,28.9667,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-18,USDINR=X,fx,HOLD,13.80,50.9000,40.6000,38.8000,43.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-18,USDPHP=X,fx,HOLD,5.20,55.5000,24.8000,58.6000,46.3000,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-18,USDMYR=X,fx,HOLD,1.40,50.1000,43.6000,52.9000,48.8667,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-18,USDIDR=X,fx,HOLD,10.60,85.0000,16.1000,60.8000,53.9667,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-18,USDTHB=X,fx,SELL,15.00,51.5000,17.3000,54.4000,41.0667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-18,USDTWD=X,fx,HOLD,5.90,51.6000,57.6000,50.5000,53.2333,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-18,USDHKD=X,fx,HOLD,13.80,50.0000,24.5000,52.0000,42.1667,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-18,USDKRW=X,fx,BUY,21.20,85.0000,84.0000,35.6000,68.2000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-18,USDMXN=X,fx,SELL,17.40,50.6000,15.0000,53.9000,39.8333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-18,USDSGD=X,fx,SELL,15.60,50.0000,16.4000,56.2000,40.8667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,EURGBP=X,fx,BUY,18.20,50.0000,77.3000,66.2000,64.5000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-18,NZDUSD=X,fx,BUY,15.20,50.0000,76.9000,47.5000,58.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,USDCAD=X,fx,HOLD,2.90,50.1000,32.6000,67.1000,49.9333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-18,USDCHF=X,fx,HOLD,6.40,50.0000,27.7000,59.6000,45.7667,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-18,AUDUSD=X,fx,SELL,11.40,50.0000,40.7000,42.3000,44.3333,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-18,USDJPY=X,fx,BUY,11.60,53.2000,69.8000,47.0000,56.6667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-18,GBPUSD=X,fx,BUY,12.80,50.0000,61.3000,57.6000,56.3000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-18,EURUSD=X,fx,SELL,14.20,50.0000,30.9000,46.7000,42.5333,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-18,cardano,crypto,HOLD,0.00,85.0000,49.4000,47.1000,60.5000,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-18,dogecoin,crypto,SELL,1.30,34.4000,22.0000,49.0000,35.1333,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-18,solana,crypto,HOLD,0.00,16.2000,22.4000,48.3000,28.9667,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-18,USDINR=X,fx,HOLD,13.80,50.9000,40.6000,38.8000,43.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-18,USDPHP=X,fx,HOLD,5.30,55.5000,24.7000,58.6000,46.2667,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-18,USDMYR=X,fx,HOLD,1.40,50.1000,43.6000,52.9000,48.8667,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-18,USDIDR=X,fx,HOLD,10.60,85.0000,16.1000,60.8000,53.9667,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-18,USDTHB=X,fx,SELL,14.90,51.5000,17.3000,54.4000,41.0667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-18,USDTWD=X,fx,HOLD,6.00,51.6000,57.6000,50.5000,53.2333,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-18,USDHKD=X,fx,HOLD,13.80,50.0000,24.5000,52.0000,42.1667,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-18,USDKRW=X,fx,BUY,21.20,85.0000,84.0000,35.6000,68.2000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-18,USDMXN=X,fx,SELL,17.40,50.6000,15.0000,53.9000,39.8333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-18,USDSGD=X,fx,SELL,15.60,50.0000,16.4000,56.2000,40.8667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,EURGBP=X,fx,BUY,18.20,50.0000,77.3000,66.2000,64.5000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-18,NZDUSD=X,fx,BUY,15.20,50.0000,76.9000,47.5000,58.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,USDCAD=X,fx,HOLD,2.90,50.1000,32.6000,67.1000,49.9333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-18,USDCHF=X,fx,HOLD,6.40,50.0000,27.6000,59.6000,45.7333,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-18,AUDUSD=X,fx,SELL,11.40,50.0000,40.7000,42.3000,44.3333,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-18,USDJPY=X,fx,BUY,11.60,53.2000,69.8000,47.0000,56.6667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-18,GBPUSD=X,fx,BUY,12.80,50.0000,61.3000,57.6000,56.3000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-18,EURUSD=X,fx,SELL,14.20,50.0000,31.0000,46.7000,42.5667,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-18,cardano,crypto,HOLD,0.00,85.0000,49.4000,47.1000,60.5000,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-18,dogecoin,crypto,SELL,1.30,34.4000,22.0000,49.0000,35.1333,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-18,solana,crypto,HOLD,0.00,16.2000,22.4000,48.3000,28.9667,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-18,USDINR=X,fx,HOLD,13.80,50.9000,40.6000,38.8000,43.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-18,USDPHP=X,fx,HOLD,5.20,55.5000,24.8000,58.6000,46.3000,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-18,USDMYR=X,fx,HOLD,1.40,50.1000,43.6000,52.9000,48.8667,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-18,USDIDR=X,fx,HOLD,10.60,85.0000,16.1000,60.8000,53.9667,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-18,USDTHB=X,fx,SELL,14.90,51.5000,17.3000,54.4000,41.0667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-18,USDTWD=X,fx,HOLD,6.00,51.7000,57.7000,50.5000,53.3000,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-18,USDHKD=X,fx,HOLD,13.90,50.0000,24.4000,52.0000,42.1333,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-18,USDKRW=X,fx,BUY,21.20,85.0000,84.0000,35.6000,68.2000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-18,USDMXN=X,fx,SELL,17.40,50.6000,15.0000,53.9000,39.8333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-18,USDSGD=X,fx,SELL,15.60,50.0000,16.4000,56.2000,40.8667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,EURGBP=X,fx,BUY,18.20,50.0000,77.3000,66.2000,64.5000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-18,NZDUSD=X,fx,BUY,15.20,50.0000,76.9000,47.5000,58.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,USDCAD=X,fx,HOLD,2.90,50.1000,32.6000,67.1000,49.9333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-18,USDCHF=X,fx,HOLD,6.40,50.0000,27.6000,59.6000,45.7333,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-18,AUDUSD=X,fx,SELL,11.50,50.0000,40.6000,42.3000,44.3000,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-18,USDJPY=X,fx,BUY,11.60,53.2000,69.8000,47.0000,56.6667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-18,GBPUSD=X,fx,BUY,12.80,50.0000,61.3000,57.6000,56.3000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-18,EURUSD=X,fx,SELL,14.20,50.0000,30.9000,46.7000,42.5333,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-18,cardano,crypto,HOLD,0.00,85.0000,49.4000,47.1000,60.5000,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-18,dogecoin,crypto,SELL,1.30,34.4000,22.0000,49.0000,35.1333,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-18,solana,crypto,HOLD,0.00,16.2000,22.4000,48.3000,28.9667,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-18,USDINR=X,fx,HOLD,13.80,50.9000,40.6000,38.8000,43.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-18,USDPHP=X,fx,HOLD,5.20,55.5000,24.8000,58.6000,46.3000,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-18,USDMYR=X,fx,HOLD,1.40,50.1000,43.7000,52.9000,48.9000,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-18,USDIDR=X,fx,HOLD,10.60,85.0000,16.1000,60.8000,53.9667,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-18,USDTHB=X,fx,SELL,15.00,51.5000,17.3000,54.4000,41.0667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-18,USDTWD=X,fx,HOLD,6.00,51.7000,57.7000,50.5000,53.3000,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-18,USDHKD=X,fx,SELL,14.00,50.0000,24.2000,52.0000,42.0667,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-18,USDKRW=X,fx,BUY,21.20,85.0000,84.0000,35.6000,68.2000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-18,USDMXN=X,fx,SELL,17.40,50.6000,15.0000,53.9000,39.8333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-18,USDSGD=X,fx,SELL,15.60,50.0000,16.4000,56.2000,40.8667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,EURGBP=X,fx,BUY,18.20,50.0000,77.3000,66.2000,64.5000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-18,NZDUSD=X,fx,BUY,15.20,50.0000,76.9000,47.5000,58.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,USDCAD=X,fx,HOLD,2.90,50.1000,32.6000,67.1000,49.9333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-18,USDCHF=X,fx,HOLD,6.40,50.0000,27.6000,59.6000,45.7333,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-18,AUDUSD=X,fx,SELL,11.40,50.0000,40.7000,42.3000,44.3333,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-18,USDJPY=X,fx,BUY,11.60,53.2000,69.7000,47.0000,56.6333,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-18,GBPUSD=X,fx,BUY,12.80,50.0000,61.3000,57.6000,56.3000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-18,EURUSD=X,fx,SELL,14.20,50.0000,31.0000,46.7000,42.5667,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-18,cardano,crypto,HOLD,0.00,85.0000,49.4000,47.1000,60.5000,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-18,dogecoin,crypto,SELL,1.30,34.4000,22.0000,49.0000,35.1333,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-18,solana,crypto,HOLD,0.00,16.2000,22.4000,48.3000,28.9667,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-18,USDINR=X,fx,HOLD,13.80,50.9000,40.6000,38.8000,43.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-18,USDPHP=X,fx,HOLD,5.20,55.5000,24.8000,58.6000,46.3000,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-18,USDMYR=X,fx,HOLD,1.40,50.1000,43.7000,52.9000,48.9000,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-18,USDIDR=X,fx,HOLD,10.60,85.0000,16.1000,60.8000,53.9667,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-18,USDTHB=X,fx,SELL,14.90,51.5000,17.3000,54.4000,41.0667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-18,USDTWD=X,fx,HOLD,6.00,51.7000,57.7000,50.5000,53.3000,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-18,USDHKD=X,fx,SELL,14.00,50.0000,24.2000,52.0000,42.0667,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-18,USDKRW=X,fx,BUY,21.20,85.0000,84.0000,35.6000,68.2000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-18,USDMXN=X,fx,SELL,17.40,50.6000,15.0000,53.9000,39.8333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-18,USDSGD=X,fx,SELL,15.60,50.0000,16.4000,56.2000,40.8667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,EURGBP=X,fx,BUY,18.20,50.0000,77.3000,66.2000,64.5000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-18,NZDUSD=X,fx,BUY,15.20,50.0000,76.9000,47.5000,58.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-18,USDCAD=X,fx,HOLD,2.90,50.1000,32.6000,67.1000,49.9333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-18,USDCHF=X,fx,HOLD,6.40,50.0000,27.6000,59.6000,45.7333,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-18,AUDUSD=X,fx,SELL,11.50,50.0000,40.6000,42.3000,44.3000,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-18,USDJPY=X,fx,BUY,11.60,53.2000,69.7000,47.0000,56.6333,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-18,GBPUSD=X,fx,BUY,12.80,50.0000,61.3000,57.6000,56.3000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-18,EURUSD=X,fx,SELL,14.20,50.0000,31.0000,46.7000,42.5667,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-17,cardano,crypto,HOLD,0.00,62.4000,50.4000,47.2000,53.3333,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-17,dogecoin,crypto,HOLD,1.30,85.0000,30.9000,49.7000,55.2000,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-17,solana,crypto,HOLD,0.00,29.0000,34.9000,48.3000,37.4000,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-17,USDINR=X,fx,HOLD,2.70,52.2000,58.3000,45.1000,51.8667,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-17,USDPHP=X,fx,HOLD,3.00,56.5000,24.9000,60.5000,47.3000,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-17,USDMYR=X,fx,HOLD,3.90,50.0000,37.1000,54.7000,47.2667,2026-03-19T01:39:26.250197640+00:00,73.1
